"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"ENSG00000166165",121.714097775375,-2.09754606662909,0.533475128183967,7.67058498571923e-07,2.70741284513157e-05,TRUE,"DOWN"
"ENSG00000205593",126.657107882586,-1.30240455536356,0.321146897491372,8.13267222546895e-07,2.86557919807031e-05,TRUE,"DOWN"
"ENSG00000135148",906.915376897866,1.40558151305624,0.352583196731335,8.16421862086585e-07,2.87176039893818e-05,TRUE,"UP"
"ENSG00000069493",352.994646229378,1.49985092406325,0.380532032571687,8.21143467652581e-07,2.88342278958073e-05,TRUE,"UP"
"ENSG00000138378",75.9693000946926,2.04810683392484,0.524773540048098,8.41469836290411e-07,2.94573930843663e-05,TRUE,"UP"
"ENSG00000230838",23.4037632007745,2.99562226440426,0.756277150192239,8.41762927168218e-07,2.94573930843663e-05,TRUE,"UP"
"ENSG00000290027",12.1874007616099,5.36063785372481,1.4500851695801,8.54610276677821e-07,2.98560356794413e-05,TRUE,"UP"
"ENSG00000115091",1401.35669162744,1.18722921082953,0.286706210719661,8.74849890452459e-07,3.05111338495044e-05,TRUE,"UP"
"ENSG00000258128",18.8693611280362,4.34185653866231,1.11984278352736,8.78784066841346e-07,3.05963070606375e-05,TRUE,"UP"
"ENSG00000004700",202.592201554444,1.66570932375307,0.428938710247453,8.82894858664594e-07,3.06873302824319e-05,TRUE,"UP"
"ENSG00000291127",70.9427479075662,1.92004301279104,0.496122163414624,9.15366735199286e-07,3.17621415206967e-05,TRUE,"UP"
"ENSG00000130475",116.756300872208,1.70337951902401,0.440181428987006,9.18340473358134e-07,3.18115001472217e-05,TRUE,"UP"
"ENSG00000073861",43.8793777125964,2.56916377876457,0.654015064459822,9.30089070592079e-07,3.21641426148934e-05,TRUE,"UP"
"ENSG00000147168",80.5990634568051,2.10790475473434,0.542880285314458,9.35788982086683e-07,3.2306775514565e-05,TRUE,"UP"
"ENSG00000134463",87.9751252419657,-1.67964155032782,0.434765600044983,9.53678664664019e-07,3.28690560945631e-05,TRUE,"DOWN"
"ENSG00000169242",394.471725094352,-1.32210512017772,0.330385944205698,9.65533100444534e-07,3.32217907564028e-05,TRUE,"DOWN"
"ENSG00000162692",344.307896884161,2.18257813114888,0.563388690941946,1.00129138903595e-06,3.43944430736353e-05,TRUE,"UP"
"ENSG00000211745",10.460898918365,5.23148837345217,1.42324279998937,1.00413882782509e-06,3.4434573481955e-05,TRUE,"UP"
"ENSG00000100294",101.055578494308,-1.59872134247133,0.41388656780872,1.01446021617593e-06,3.47304434943569e-05,TRUE,"DOWN"
"ENSG00000243264",85.6960697112825,2.10008696888797,0.544725662961311,1.03880345056164e-06,3.55045706011125e-05,TRUE,"UP"
"ENSG00000182504",137.233852112387,1.47853633062792,0.3797402545177,1.04803721763599e-06,3.5713502455155e-05,TRUE,"UP"
"ENSG00000124074",147.266168221157,-1.55116472606763,0.401082178001664,1.04839949665984e-06,3.5713502455155e-05,TRUE,"DOWN"
"ENSG00000129003",821.516806345319,1.21078209019601,0.297012266087197,1.05018166803757e-06,3.57148846873074e-05,TRUE,"UP"
"ENSG00000169692",370.881669756068,-1.80831369513862,0.47198847532694,1.05635328807686e-06,3.58652928453514e-05,TRUE,"DOWN"
"ENSG00000255733",20.0444444903833,5.20554088455999,1.42245729840125,1.06962151956995e-06,3.62557495897868e-05,TRUE,"UP"
"ENSG00000004059",546.997585292697,-1.07254840315264,0.254142284300799,1.07215034900324e-06,3.62814970412697e-05,TRUE,"DOWN"
"ENSG00000121895",34.7651308808394,2.64903968504198,0.681533935075455,1.09490510587224e-06,3.69904761221122e-05,TRUE,"UP"
"ENSG00000123454",33.6412036451147,3.40921250584256,0.882019036629491,1.11575532906468e-06,3.75710911874046e-05,TRUE,"UP"
"ENSG00000264570",12.6227708728436,5.3410023971508,1.48358583514188,1.1144868882978e-06,3.75710911874046e-05,TRUE,"UP"
"ENSG00000047457",243.532617993237,1.94337148085936,0.50883754521484,1.1313245474945e-06,3.80329057302781e-05,TRUE,"UP"
"ENSG00000164488",22.0223019241441,-3.3906982646912,0.878785076020069,1.14588166853444e-06,3.84592395689619e-05,TRUE,"DOWN"
"ENSG00000186470",806.751356256538,1.52002375688593,0.394363565752122,1.15750113061813e-06,3.87857445842907e-05,TRUE,"UP"
"ENSG00000105851",136.013698959248,1.96502414353291,0.515519097071212,1.17297917933129e-06,3.92402675865364e-05,TRUE,"UP"
"ENSG00000179455",10.9510392786146,5.23886875061898,1.45016763900111,1.17694920164342e-06,3.92754303080026e-05,TRUE,"UP"
"ENSG00000196396",678.629806497471,1.44936711569087,0.373600414690214,1.17786071289909e-06,3.92754303080026e-05,TRUE,"UP"
"ENSG00000243364",80.824143173477,-1.66648253614058,0.43710489183528,1.18934202374876e-06,3.95714502150531e-05,TRUE,"DOWN"
"ENSG00000134256",44.8414544308408,2.11839975698284,0.554233314462558,1.19059759022225e-06,3.95714502150531e-05,TRUE,"UP"
"ENSG00000090339",287.341616622419,1.32177440553819,0.334510680927582,1.20324272740714e-06,3.99270204060489e-05,TRUE,"UP"
"ENSG00000236213",10.9078290031862,5.22785082758783,1.45122317887423,1.21896568341979e-06,4.03834075442483e-05,TRUE,"UP"
"ENSG00000034053",65.5826045460623,2.09462515405053,0.549790138585721,1.23722929042534e-06,4.09223565463751e-05,TRUE,"UP"
"ENSG00000002549",1422.09992477898,1.37439945745096,0.351640663318506,1.2408769806793e-06,4.09769150447509e-05,TRUE,"UP"
"ENSG00000197536",126.862613736967,1.69127098371465,0.445293234342065,1.24623410844096e-06,4.10876573340815e-05,TRUE,"UP"
"ENSG00000151632",237.341083916786,-2.8705291621197,0.746003970917251,1.26644679844649e-06,4.16870377138719e-05,TRUE,"DOWN"
"ENSG00000227039",98.8162649111432,1.80776676670324,0.478355541377294,1.30787649540505e-06,4.29817680949862e-05,TRUE,"UP"
"ENSG00000101916",67.9053413983981,2.55743154181672,0.668069652106933,1.33607614778702e-06,4.38382617002694e-05,TRUE,"UP"
"ENSG00000120727",723.559036493589,1.27646542045101,0.322228962073252,1.34292926293736e-06,4.39927322604735e-05,TRUE,"UP"
"ENSG00000154814",126.972516412072,1.37500930076999,0.354084415467975,1.38079734317096e-06,4.51611022590223e-05,TRUE,"UP"
"ENSG00000224411",91.1002593241644,2.18298533132928,0.578308021322351,1.46334970817939e-06,4.77848924612017e-05,TRUE,"UP"
"ENSG00000225079",10.9725858783729,5.20386799114249,1.47144548703545,1.46640805743118e-06,4.78086328040402e-05,TRUE,"UP"
"ENSG00000072163",367.579743525079,-1.48450009104569,0.389879945667681,1.49634999231992e-06,4.87073798293724e-05,TRUE,"DOWN"
"ENSG00000123407",13.6483722591418,5.33496414621848,1.53596993104541,1.52197389222196e-06,4.94629454957143e-05,TRUE,"UP"
"ENSG00000242258",26.4254499900491,2.67365189076362,0.704605819812216,1.52442475119671e-06,4.94642062860615e-05,TRUE,"UP"
"ENSG00000188906",167.28813611406,1.30592652643446,0.33434887371404,1.54060691102421e-06,4.99103095171778e-05,TRUE,"UP"
"ENSG00000164938",948.797929496565,1.63170937731907,0.434491088537417,1.54649188788071e-06,5.00219387141478e-05,TRUE,"UP"
"ENSG00000185862",290.110134877275,1.97288242176469,0.528352542993343,1.59748939056303e-06,5.15901022555527e-05,TRUE,"UP"
"ENSG00000198879",296.345052662005,1.30198335475087,0.333926340976398,1.60741265947737e-06,5.17143085290044e-05,TRUE,"UP"
"ENSG00000101194",146.798542460845,1.80390075949128,0.483865723727239,1.60890080662724e-06,5.17143085290044e-05,TRUE,"UP"
"ENSG00000198816",216.937962759578,-1.84080704067374,0.493786439620395,1.60697167355728e-06,5.17143085290044e-05,TRUE,"DOWN"
"ENSG00000211625",54.8125316639658,2.02187212417934,0.541374286522325,1.61456454066517e-06,5.18151409005018e-05,TRUE,"UP"
"ENSG00000169740",180.397455831351,-1.61211404083639,0.431856013993749,1.72659127131465e-06,5.53237612513274e-05,TRUE,"DOWN"
"ENSG00000185155",18.3506870841617,3.96199449030764,1.0722973190561,1.74411750311862e-06,5.57981554390852e-05,TRUE,"UP"
"ENSG00000114270",692.040083792266,-1.51607029686295,0.404600266529339,1.83140829385746e-06,5.84995169503659e-05,TRUE,"DOWN"
"ENSG00000181036",51.7091277919512,2.05639404958313,0.555888267575799,1.8685972043205e-06,5.94328447520011e-05,TRUE,"UP"
"ENSG00000017483",56.4737408238137,2.03032130955115,0.549124854589898,1.86874876033599e-06,5.94328447520011e-05,TRUE,"UP"
"ENSG00000119431",231.38615782335,-1.11237706670117,0.274847815902075,1.87118561317564e-06,5.94328447520011e-05,TRUE,"DOWN"
"ENSG00000140368",202.463931867092,1.76109497483358,0.476945216701909,1.87222010580742e-06,5.94328447520011e-05,TRUE,"UP"
"ENSG00000263528",230.853918760729,1.52450132120607,0.40901337559067,1.96379138162183e-06,6.22432916157394e-05,TRUE,"UP"
"ENSG00000161929",70.3968569180423,1.90975532484838,0.519243332352888,1.9668236683571e-06,6.22432916157394e-05,TRUE,"UP"
"ENSG00000146094",177.953809413224,1.83014713673854,0.497782393571449,1.97292438253901e-06,6.23401545650655e-05,TRUE,"UP"
"ENSG00000114861",448.727380103032,-1.40635372403747,0.372252128505681,1.99377709218904e-06,6.29021335838779e-05,TRUE,"DOWN"
"ENSG00000004776",143.652497134564,-2.74096733039857,0.737388501607499,1.99696506851932e-06,6.29059334256924e-05,TRUE,"DOWN"
"ENSG00000138623",103.465339414785,1.61185429414999,0.436065165650532,2.00861684166465e-06,6.3175928791437e-05,TRUE,"UP"
"ENSG00000138944",24.3045761146482,2.50011006109046,0.67422511377248,2.02843532693911e-06,6.37015669977646e-05,TRUE,"UP"
"ENSG00000166743",148.359482683988,-3.07899956966748,0.831567545345254,2.03659295926877e-06,6.38599569047777e-05,TRUE,"DOWN"
"ENSG00000175895",829.994372877546,1.84728835898955,0.504028149369261,2.06362511063858e-06,6.46087941127717e-05,TRUE,"UP"
"ENSG00000175857",57.1853874556764,1.94612392967174,0.530863099897342,2.07098606386831e-06,6.4740413432542e-05,TRUE,"UP"
"ENSG00000167641",62.050904142003,-2.34170508582149,0.634065835287298,2.07509911616546e-06,6.47702550611951e-05,TRUE,"DOWN"
"ENSG00000233608",77.6215890756567,-2.12839769318561,0.579127169531044,2.08989744923039e-06,6.51330197437199e-05,TRUE,"DOWN"
"ENSG00000169896",338.456165764218,1.25371973386976,0.323529607225783,2.11052959397823e-06,6.55767127025932e-05,TRUE,"UP"
"ENSG00000105655",427.812914854423,-1.27573011547482,0.330796965151735,2.10734209342921e-06,6.55767127025932e-05,TRUE,"DOWN"
"ENSG00000101400",193.441638259718,-1.23437623298911,0.317300197030754,2.13179560142518e-06,6.6137265353141e-05,TRUE,"DOWN"
"ENSG00000100211",119.377089159167,-1.42401693125593,0.379931000347524,2.16883884142123e-06,6.71848612100077e-05,TRUE,"DOWN"
"ENSG00000132549",530.314915232528,1.38756902944471,0.369279257414273,2.27507638388107e-06,7.03695194634224e-05,TRUE,"UP"
"ENSG00000110934",230.616430878581,1.93548009877629,0.53178293698841,2.28987868022757e-06,7.07206959268476e-05,TRUE,"UP"
"ENSG00000275066",445.114600904295,1.12623711347076,0.282713195731177,2.29788941850722e-06,7.0861380910267e-05,TRUE,"UP"
"ENSG00000260257",82.5841796336051,-1.77512042301104,0.488223176213397,2.33945957699314e-06,7.2034981299397e-05,TRUE,"DOWN"
"ENSG00000110031",283.93088029608,1.7012612530403,0.467636192389916,2.38660544775091e-06,7.33764886312262e-05,TRUE,"UP"
"ENSG00000197629",717.499318839571,1.49014813578179,0.403511632523106,2.39231055351927e-06,7.34417852111073e-05,TRUE,"UP"
"ENSG00000105483",442.095754388252,1.108726967996,0.277946773085716,2.44500529777921e-06,7.49472700172769e-05,TRUE,"UP"
"ENSG00000137474",217.250257332021,1.75542185743661,0.484199799275226,2.45287876481945e-06,7.50763952688844e-05,TRUE,"UP"
"ENSG00000101596",570.508248860587,1.20275997694805,0.309743396813845,2.49677663423843e-06,7.63061079557785e-05,TRUE,"UP"
"ENSG00000213398",135.200325428348,-1.53947099258008,0.420247057838526,2.50319652979135e-06,7.63884691018321e-05,TRUE,"DOWN"
"ENSG00000115457",434.061585834541,-1.44197366702902,0.389389782667888,2.51442603180508e-06,7.66171391296089e-05,TRUE,"DOWN"
"ENSG00000141524",1018.79669017929,1.37765281412386,0.368589171483194,2.53554649358474e-06,7.71460711334456e-05,TRUE,"UP"
"ENSG00000197535",384.579561274205,1.1018636939261,0.277109363572536,2.66909297879828e-06,8.1089021801802e-05,TRUE,"UP"
"ENSG00000211752",16.6277239637159,3.80484228821063,1.06670730694382,2.69357267132715e-06,8.17116786551863e-05,TRUE,"UP"
"ENSG00000109610",297.143998129233,-2.32535704087267,0.644594412557737,2.80676466085174e-06,8.50196793206598e-05,TRUE,"DOWN"
"ENSG00000165197",103.593473083285,-2.18061341178067,0.606097522368879,2.81731664535053e-06,8.52134401861406e-05,TRUE,"DOWN"
"ENSG00000164638",86.7168046853256,-2.08850222091289,0.581558906398183,2.82709071050164e-06,8.53831357883021e-05,TRUE,"DOWN"
"ENSG00000240065",640.429431241586,2.01340176271025,0.56138730205017,2.8360161030973e-06,8.55267385679651e-05,TRUE,"UP"
"ENSG00000051128",84.5022093837948,-1.58898433030882,0.439580654587849,2.86761744533947e-06,8.63527620434311e-05,TRUE,"DOWN"
"ENSG00000040933",350.192094950726,1.17394202216568,0.302706544152635,2.88361587095898e-06,8.66116795336616e-05,TRUE,"UP"
"ENSG00000129667",377.602556568736,1.27489078685793,0.337062606633191,2.8846626577018e-06,8.66116795336616e-05,TRUE,"UP"
"ENSG00000143390",619.572999309488,1.77423629608003,0.495547083242988,2.91405709381953e-06,8.73663286885337e-05,TRUE,"UP"
"ENSG00000111860",112.800826035387,1.54921383421821,0.427814352331503,2.93211303103362e-06,8.77793312808853e-05,TRUE,"UP"
"ENSG00000172243",135.889196989302,1.88358952556201,0.527158549270679,2.95072057762884e-06,8.82076193665228e-05,TRUE,"UP"
"ENSG00000141526",243.702008713156,1.73467567011287,0.484510373932681,2.95674591670116e-06,8.82590808060999e-05,TRUE,"UP"
"ENSG00000198467",1788.96829193302,-1.7110727484871,0.47837896172552,3.03111702542757e-06,9.03475535471558e-05,TRUE,"DOWN"
"ENSG00000144815",382.911397108209,1.44253953149189,0.3945702731668,3.05003647056668e-06,9.07795325136589e-05,TRUE,"UP"
"ENSG00000153898",78.5861700205062,1.98250386535277,0.556469047615903,3.087918455696e-06,9.17738315521129e-05,TRUE,"UP"
"ENSG00000155366",705.028574817887,-1.15951029072961,0.299617732095199,3.18149345752911e-06,9.44180699472496e-05,TRUE,"DOWN"
"ENSG00000290462",60.7966372119738,2.34360415482393,0.659091924727545,3.37474994161334e-06,0.000100008666261076,TRUE,"UP"
"ENSG00000185668",9.7776271715656,4.97475161713888,1.52915359515649,3.42496235722716e-06,0.000101058565553464,TRUE,"UP"
"ENSG00000275131",132.41543644856,1.76857878592695,0.499622152557153,3.42092741871146e-06,0.000101058565553464,TRUE,"UP"
"ENSG00000158985",607.384884494556,1.29872956460697,0.348979362256385,3.42172898734528e-06,0.000101058565553464,TRUE,"UP"
"ENSG00000260807",139.740490770828,-1.64206968226627,0.462692810714707,3.54725500984912e-06,0.000104366654931099,TRUE,"DOWN"
"ENSG00000130522",1251.26585932083,-1.77278558345231,0.502150131898937,3.54407192122711e-06,0.000104366654931099,TRUE,"DOWN"
"ENSG00000120149",90.7502609538322,-2.19391698455394,0.620844126665381,3.55739373033352e-06,0.000104515004624569,TRUE,"DOWN"
"ENSG00000100867",160.793300337514,-2.91727250371721,0.824924569714443,3.58163270079664e-06,0.000105076597704201,TRUE,"DOWN"
"ENSG00000196611",11.4911815090249,5.05925595092136,1.58314205175581,3.60316439767601e-06,0.000105557274718774,TRUE,"UP"
"ENSG00000196074",384.653043831439,1.77871903576909,0.505476143112737,3.69862089314935e-06,0.000108045040820248,TRUE,"UP"
"ENSG00000079435",279.371087683788,-2.127405758351,0.604389047306226,3.69557288068684e-06,0.000108045040820248,TRUE,"DOWN"
"ENSG00000049089",410.982486058583,-1.3691553537274,0.375564613589091,3.787659976963e-06,0.000110488681575505,TRUE,"DOWN"
"ENSG00000185947",145.858829375494,1.46156208713672,0.406829543773138,3.79999351045096e-06,0.000110691004146048,TRUE,"UP"
"ENSG00000063177",3306.95638800313,-1.43341731552169,0.397512079961765,3.81236515344371e-06,0.000110893861278965,TRUE,"DOWN"
"ENSG00000211789",18.2576809377576,3.41642596646684,0.982073108283311,3.87895147264055e-06,0.000112670903469461,TRUE,"UP"
"ENSG00000162444",87.6160254285251,-2.10132014314799,0.599973563843208,3.92172240084264e-06,0.0001137521375871,TRUE,"DOWN"
"ENSG00000182809",1291.92485154777,-1.13110047004192,0.293881714651553,3.9565349863181e-06,0.000114599806446928,TRUE,"DOWN"
"ENSG00000071246",328.957686384803,1.10484906498328,0.284869248140785,3.96545232308683e-06,0.000114696094202456,TRUE,"UP"
"ENSG00000133805",218.119228556436,1.36484505297474,0.375366496005612,3.98373080927508e-06,0.000114906745007975,TRUE,"UP"
"ENSG00000178026",212.264799735572,-1.89456864866576,0.542208325704518,3.98394185891014e-06,0.000114906745007975,TRUE,"DOWN"
"ENSG00000151883",319.715378532619,1.19883195359533,0.317623598743086,3.98989914102515e-06,0.000114916940568824,TRUE,"UP"
"ENSG00000197540",54.5940596297224,2.24184266460663,0.640481951091772,4.03644402650555e-06,0.000116094470759536,TRUE,"UP"
"ENSG00000100055",384.1723842516,1.48353551171228,0.416968916620063,4.19455432996612e-06,0.000120473005104503,TRUE,"UP"
"ENSG00000141934",434.874071291909,-1.1328870808163,0.295754247175074,4.23235753021616e-06,0.000121388749471528,TRUE,"DOWN"
"ENSG00000213722",949.612450214186,-1.23753817523857,0.332736100405836,4.28882878973479e-06,0.000122836608926105,TRUE,"DOWN"
"ENSG00000173641",98.7814634959316,-2.45301000864396,0.703341189679472,4.30543463912595e-06,0.000123140234511235,TRUE,"DOWN"
"ENSG00000153310",598.290010790922,1.49543194918246,0.422324308570282,4.3972531173162e-06,0.000125591183393877,TRUE,"UP"
"ENSG00000083799",665.834579119011,1.28609544997064,0.350612934660062,4.43911026710322e-06,0.000126610339704431,TRUE,"UP"
"ENSG00000122490",461.047769003167,-1.06767583788491,0.27421921047855,4.47859434030947e-06,0.000127559075189898,TRUE,"DOWN"
"ENSG00000133433",74.9178849538556,-1.47437908700918,0.416032017083423,4.51091895403345e-06,0.000128301546449881,TRUE,"DOWN"
"ENSG00000009950",83.8649173491942,-2.84639907434258,0.82275167226759,4.61788682429581e-06,0.000131162056933288,TRUE,"DOWN"
"ENSG00000007312",90.5415292109508,2.16006946394347,0.625363962622534,4.69637337951056e-06,0.000133206817280253,TRUE,"UP"
"ENSG00000086730",159.081187955748,1.44152882419817,0.4064965614748,4.76704708749494e-06,0.00013502463345754,TRUE,"UP"
"ENSG00000167526",9722.87299297001,-1.48956114984508,0.422886813494521,4.78410697709104e-06,0.000135320940385112,TRUE,"DOWN"
"ENSG00000184445",254.440298239281,1.53585135247216,0.438472879942775,4.80544851546413e-06,0.000135737372874136,TRUE,"UP"
"ENSG00000243620",8.75366161065349,4.83440354231423,1.53672938127225,4.84250062436161e-06,0.000136595818849771,TRUE,"UP"
"ENSG00000211801",8.7520257852674,4.82928559394712,1.53958343704899,4.95812891454688e-06,0.000139665315454139,TRUE,"UP"
"ENSG00000278030",22.0829250951514,2.7276609577866,0.793783806599828,5.04619752539585e-06,0.000141951128468165,TRUE,"UP"
"ENSG00000124201",781.695157268267,1.25378171071855,0.342282891330056,5.07521661432934e-06,0.000142571872753496,TRUE,"UP"
"ENSG00000255833",27.8384378298291,3.52734017394574,1.04539382926578,5.13714706642547e-06,0.000144114192737602,TRUE,"UP"
"ENSG00000107816",608.608699259235,-1.09566429460113,0.286638875639808,5.22275814226139e-06,0.000145917031639447,TRUE,"DOWN"
"ENSG00000237550",1964.08568764342,-1.65407252337914,0.479668383138746,5.21305152488283e-06,0.000145917031639447,TRUE,"DOWN"
"ENSG00000290461",24.3480438598096,2.98971191382016,0.876061716213892,5.21650746337182e-06,0.000145917031639447,TRUE,"UP"
"ENSG00000145016",121.829295467706,1.45657167249233,0.414670503963943,5.28761352339446e-06,0.000147528014318708,TRUE,"UP"
"ENSG00000159335",668.835091913732,-1.35200887278444,0.379236964465125,5.49328404782747e-06,0.000153058119522823,TRUE,"DOWN"
"ENSG00000108405",53.9417370884462,2.17779440203645,0.639166669502647,5.54452412313067e-06,0.00015427619564863,TRUE,"UP"
"ENSG00000158747",1588.82389348236,-1.87795572241182,0.551890591630307,5.6180562828297e-06,0.000156110406764212,TRUE,"DOWN"
"ENSG00000137745",20.9746485372598,4.54217861500365,1.43183285856275,5.63863909715418e-06,0.000156470327422653,TRUE,"UP"
"ENSG00000188263",23.3809320464716,3.65943620045095,1.10054990447549,5.68236619885495e-06,0.000157470653567457,TRUE,"UP"
"ENSG00000276566",56.0330981985688,2.54692671263207,0.748604258245572,5.70588122830021e-06,0.000157908915450408,TRUE,"UP"
"ENSG00000136490",293.115760490546,1.88835516121631,0.556667144699461,5.83193234819768e-06,0.000161179833779636,TRUE,"UP"
"ENSG00000117322",277.687347885727,3.89027014198063,1.18410780161782,5.8600767845406e-06,0.000161739696662953,TRUE,"UP"
"ENSG00000205436",33.9003890536731,2.58694597574678,0.762782803222045,5.89424361943642e-06,0.000162464050945944,TRUE,"UP"
"ENSG00000168528",562.687811694803,-1.56044378901548,0.454183171794114,6.0465310247538e-06,0.000166437868086746,TRUE,"DOWN"
"ENSG00000151790",25.4178749184233,3.40716492798774,1.02402094719767,6.08457157175666e-06,0.000167036558530139,TRUE,"UP"
"ENSG00000088325",166.618574713409,2.45367573551136,0.725159420070384,6.07769510802034e-06,0.000167036558530139,TRUE,"UP"
"ENSG00000165804",325.670558062592,-1.26407487134897,0.350588341443966,6.16182214445552e-06,0.000168931131973729,TRUE,"DOWN"
"ENSG00000133110",2334.88808170167,1.03701951281215,0.269491437399275,6.3138968142439e-06,0.000172869268317356,TRUE,"UP"
"ENSG00000143799",1613.21086418256,1.49352152060681,0.433482577646424,6.43996633132661e-06,0.00017608585274202,TRUE,"UP"
"ENSG00000183808",174.178495115992,1.44644198774384,0.417537849006283,6.53375629177832e-06,0.00017841243711784,TRUE,"UP"
"ENSG00000148180",10467.5325218535,-1.50909169132834,0.439488307130972,6.56770238645381e-06,0.000179100894732724,TRUE,"DOWN"
"ENSG00000159714",133.112566669976,-1.29182613868606,0.362370349688234,6.59429193605061e-06,0.0001795286026744,TRUE,"DOWN"
"ENSG00000087586",74.1968991334024,2.52402014539293,0.751778569434485,6.60089561693557e-06,0.0001795286026744,TRUE,"UP"
"ENSG00000096968",282.573737974402,1.16560857431187,0.316925538017851,6.79427680428652e-06,0.000184543356854972,TRUE,"UP"
"ENSG00000116663",63.3980803186193,1.50649345052772,0.439879734155189,6.83035103836967e-06,0.000185268909490686,TRUE,"UP"
"ENSG00000211753",15.4515484186807,3.89554713137333,1.20730467972163,6.83905810135316e-06,0.000185268909490686,TRUE,"UP"
"ENSG00000131669",531.420319637748,-1.00019311994604,0.25839510451974,6.97257991910928e-06,0.000188636802640071,TRUE,"DOWN"
"ENSG00000268027",28.4664375298824,2.90561211691424,0.874601560507793,6.98798612014761e-06,0.000188804520903646,TRUE,"UP"
"ENSG00000211710",8.95455215709164,4.76486110447329,1.59237002159656,7.0338502174058e-06,0.000189793640010975,TRUE,"UP"
"ENSG00000155906",394.398271932639,1.77491465096719,0.529866517398266,7.05060567194719e-06,0.000189995756261,TRUE,"UP"
"ENSG00000237945",35.2209750814345,2.39545650015057,0.718046410808889,7.10702816363904e-06,0.000191264864241136,TRUE,"UP"
"ENSG00000159873",558.632463263566,1.61364603222616,0.477943752656075,7.15207590490346e-06,0.000192224928678709,TRUE,"UP"
"ENSG00000050767",43.8526188345838,-1.99233910800067,0.599049697887621,7.34805605152759e-06,0.000197233750587272,TRUE,"DOWN"
"ENSG00000140931",413.927782468658,-1.05065756002839,0.277249726674624,7.46690426303852e-06,0.000200161837545269,TRUE,"DOWN"
"ENSG00000106415",279.632515408043,1.83828994012612,0.55292356051924,7.56246762625599e-06,0.00020245890810918,TRUE,"UP"
"ENSG00000197182",149.0416677923,-1.95177046229367,0.588585922986175,7.63553832641301e-06,0.000204148610768907,TRUE,"DOWN"
"ENSG00000235098",104.782989625251,-1.49892265368757,0.441543214490387,7.77379522438743e-06,0.000207447056876102,TRUE,"DOWN"
"ENSG00000166881",209.339331197594,1.34850312948157,0.387532295109955,7.77913818392365e-06,0.000207447056876102,TRUE,"UP"
"ENSG00000213047",488.079128118643,1.67426436429584,0.50184128576715,7.88130960839241e-06,0.000209898722258835,TRUE,"UP"
"ENSG00000090889",46.7713732550589,2.5443773716576,0.771843890112326,8.00028574187377e-06,0.000212790998325039,TRUE,"UP"
"ENSG00000232869",23.7165656264634,3.06032836319447,0.93871889749336,8.11123539762617e-06,0.000215462570335647,TRUE,"UP"
"ENSG00000260135",52.2418164388428,3.09751410638305,0.951524816065787,8.14721835111946e-06,0.000216138430435196,TRUE,"UP"
"ENSG00000184110",262.697839284582,1.45644605111206,0.428818058162726,8.34499417141642e-06,0.00022109921895767,TRUE,"UP"
"ENSG00000224137",21.7099209540666,3.51728704476725,1.09897085264035,8.40054077104861e-06,0.00022228372850567,TRUE,"UP"
"ENSG00000183023",92.2519046539424,1.48599625000024,0.440293417001893,8.57916039820135e-06,0.000226717580265355,TRUE,"UP"
"ENSG00000119630",115.902726737228,-1.32765026184846,0.38271048973748,8.60875161985409e-06,0.000227206781812545,TRUE,"DOWN"
"ENSG00000241657",8.27192664913104,4.66427256100253,1.59658312580376,8.79757475103449e-06,0.000231685295254408,TRUE,"UP"
"ENSG00000100100",741.482688808026,1.10800969000159,0.301229475872361,8.80103598786676e-06,0.000231685295254408,TRUE,"UP"
"ENSG00000253998",17.7025451383633,3.75885029752724,1.19353268955924,8.8331811336107e-06,0.000231936037780992,TRUE,"UP"
"ENSG00000164736",125.896034471908,-2.11735896448569,0.647163440204169,8.83238938512007e-06,0.000231936037780992,TRUE,"DOWN"
"ENSG00000151552",313.424069503587,-1.12461754031039,0.307566028739986,8.881475991422e-06,0.000232608465078022,TRUE,"DOWN"
"ENSG00000197943",71.3964269359532,1.54038733339818,0.460726961029768,8.88079823322075e-06,0.000232608465078022,TRUE,"UP"
"ENSG00000172889",345.789730783195,-1.97221265384534,0.6036732004444,9.06777251344196e-06,0.000237184707822901,TRUE,"DOWN"
"ENSG00000104081",219.39082166947,1.2550703991465,0.357099728064457,9.11422463950285e-06,0.000238096056920108,TRUE,"UP"
"ENSG00000267934",32.1821047881275,-2.05760186872987,0.630595651032804,9.12791521657265e-06,0.000238150327412539,TRUE,"DOWN"
"ENSG00000156787",81.1642505708415,1.50093810358166,0.448485039660151,9.32403005681194e-06,0.000242957921696369,TRUE,"UP"
"ENSG00000187912",20.2266376566236,3.68767301489696,1.17528559323729,9.35908466715835e-06,0.000243561864555097,TRUE,"UP"
"ENSG00000023892",563.038144190322,1.15675184214507,0.320813749011666,9.40173159275714e-06,0.000244361609344323,TRUE,"UP"
"ENSG00000211728",8.6595769544289,4.67128373616793,1.62298684870488,9.50483479968427e-06,0.000246728667388766,TRUE,"UP"
"ENSG00000172724",395.1259916327,2.31316942133356,0.712453287507757,9.53771386264095e-06,0.000247269150671527,TRUE,"UP"
"ENSG00000152969",8.34550889008701,4.64760180478789,1.61237922852849,9.6199319287538e-06,0.000249085787958276,TRUE,"UP"
"ENSG00000169248",145.714725047203,4.86299618171647,1.75658203071128,9.64409144863063e-06,0.000249396448092142,TRUE,"UP"
